GEOID,county_idx,NAME
46017,2608,Buffalo
27111,2609,Otter Tail
27155,2610,Traverse
08039,2611,Elbert
46115,2612,Spink
46121,2613,Todd
08075,2614,Logan
08055,2615,Huerfano
27159,2616,Wadena
31069,2617,Garden
46059,2618,Hand
27061,2619,Itasca
46037,2620,Day
23003,2621,Aroostook
08041,2622,El Paso
35053,2623,Socorro
35049,2624,Santa Fe
35055,2625,Taos
35013,2626,Doña Ana
46095,2627,Mellette
31033,2628,Cheyenne
08005,2629,Arapahoe
35039,2630,Rio Arriba
08023,2631,Costilla
27167,2632,Wilkin
08087,2633,Morgan
46069,2634,Hyde
35051,2635,Sierra
46091,2636,Marshall
08001,2637,Adams
27057,2638,Hubbard
38077,2639,Richland
46065,2640,Hughes
31161,2641,Sheridan
46013,2642,Brown
27005,2643,Becker
31123,2644,Morrill
35001,2645,Bernalillo
46049,2646,Faulk
46075,2647,Jones
08027,2648,Custer
46007,2649,Bennett
08043,2650,Fremont
38081,2651,Sargent
35061,2652,Valencia
08123,2653,Weld
46117,2654,Stanley
35043,2655,Sandoval
08021,2656,Conejos
31105,2657,Kimball
08035,2658,Douglas
46119,2659,Sully
08119,2660,Teller
27027,2661,Clay
08003,2662,Alamosa
35028,2663,Los Alamos
27007,2664,Beltrami
46045,2665,Edmunds
27071,2666,Koochiching
08109,2667,Saguache
46071,2668,Jackson
27029,2669,Clearwater
31013,2670,Box Butte
38073,2671,Ransom
46107,2672,Potter
31007,2673,Banner
27087,2674,Mahnomen
38021,2675,Dickey
38017,2676,Cass
35029,2677,Luna
08031,2678,Denver
46089,2679,McPherson
46102,2680,Oglala Lakota
08093,2681,Park
46055,2682,Haakon
31157,2683,Scotts Bluff
08105,2684,Rio Grande
31045,2685,Dawes
27107,2686,Norman
56021,2687,Laramie
08059,2688,Jefferson
27119,2689,Polk
38045,2690,LaMoure
46129,2691,Walworth
35006,2692,Cibola
31165,2693,Sioux
46041,2694,Dewey
08007,2695,Archuleta
08014,2696,Broomfield
38003,2697,Barnes
35017,2698,Grant
08013,2699,Boulder
08015,2700,Chaffee
38051,2701,McIntosh
46103,2702,Pennington
08019,2703,Clear Creek
56015,2704,Goshen
08069,2705,Larimer
38097,2706,Traill
46021,2707,Campbell
08047,2708,Gilpin
27125,2709,Red Lake
35031,2710,McKinley
35003,2711,Catron
27077,2712,Lake of the Woods
46047,2713,Fall River
27113,2714,Pennington
46137,2715,Ziebach
08051,2716,Gunnison
08079,2717,Mineral
38093,2718,Stutsman
38047,2719,Logan
46031,2720,Corson
38091,2721,Steele
08117,2722,Summit
08049,2723,Grand
35023,2724,Hidalgo
27089,2725,Marshall
08065,2726,Lake
38029,2727,Emmons
38035,2728,Grand Forks
46033,2729,Custer
56031,2730,Platte
46093,2731,Meade
38039,2732,Griggs
08037,2733,Eagle
08053,2734,Hinsdale
35045,2735,San Juan
56001,2736,Albany
56027,2737,Niobrara
27135,2738,Roseau
08097,2739,Pitkin
08067,2740,La Plata
38043,2741,Kidder
38085,2742,Sioux
08057,2743,Jackson
38031,2744,Foster
38063,2745,Nelson
46105,2746,Perkins
08111,2747,San Juan
38099,2748,Walsh
27069,2749,Kittson
38015,2750,Burleigh
38027,2751,Eddy
08091,2752,Ouray
08107,2753,Routt
38059,2754,Morton
56045,2755,Weston
46081,2756,Lawrence
46019,2757,Butte
08085,2758,Montrose
04003,2759,Cochise
56009,2760,Converse
38103,2761,Wells
08113,2762,San Miguel
38037,2763,Grant
04011,2764,Greenlee
08045,2765,Garfield
08033,2766,Dolores
38005,2767,Benson
08029,2768,Delta
38067,2769,Pembina
04009,2770,Graham
08083,2771,Montezuma
38071,2772,Ramsey
56007,2773,Carbon
04001,2774,Apache
08077,2775,Mesa
08103,2776,Rio Blanco
38001,2777,Adams
38083,2778,Sheridan
56011,2779,Crook
46063,2780,Harding
38019,2781,Cavalier
38041,2782,Hettinger
38065,2783,Oliver
38055,2784,McLean
56005,2785,Campbell
08081,2786,Moffat
38069,2787,Pierce
56025,2788,Natrona
38095,2789,Towner
38049,2790,McHenry
49037,2791,San Juan
30011,2792,Carter
38089,2793,Stark
38011,2794,Bowman
38057,2795,Mercer
04017,2796,Navajo
04007,2797,Gila
38087,2798,Slope
38079,2799,Rolette
38025,2800,Dunn
38101,2801,Ward
56019,2802,Johnson
49019,2803,Grand
04023,2804,Santa Cruz
04019,2805,Pima
56037,2806,Sweetwater
38009,2807,Bottineau
04021,2808,Pinal
30025,2809,Fallon
30075,2810,Powder River
38007,2811,Billings
56013,2812,Fremont
49047,2813,Uintah
38061,2814,Mountrail
38033,2815,Golden Valley
38075,2816,Renville
56033,2817,Sheridan
04005,2818,Coconino
38053,2819,McKenzie
49055,2820,Wayne
30017,2821,Custer
49017,2822,Garfield
30109,2823,Wibaux
56043,2824,Washakie
04013,2825,Maricopa
49009,2826,Daggett
49015,2827,Emery
30003,2828,Big Horn
30079,2829,Prairie
56017,2830,Hot Springs
30021,2831,Dawson
38105,2832,Williams
56003,2833,Big Horn
38013,2834,Burke
49025,2835,Kane
30087,2836,Rosebud
49007,2837,Carbon
30083,2838,Richland
04025,2839,Yavapai
49013,2840,Duchesne
38023,2841,Divide
56035,2842,Sublette
30085,2843,Roosevelt
49043,2844,Summit
56041,2845,Uinta
30055,2846,McCone
30091,2847,Sheridan
30103,2848,Treasure
49041,2849,Sevier
49049,2850,Utah
56023,2851,Lincoln
30033,2852,Garfield
56029,2853,Park
49051,2854,Wasatch
49039,2855,Sanpete
30009,2856,Carbon
49031,2857,Piute
30111,2858,Yellowstone
30019,2859,Daniels
49023,2860,Juab
49033,2861,Rich
04015,2862,Mohave
30105,2863,Valley
49027,2864,Millard
49029,2865,Morgan
56039,2866,Teton
49001,2867,Beaver
30065,2868,Musselshell
49021,2869,Iron
49035,2870,Salt Lake
04027,2871,Yuma
16007,2872,Bear Lake
04012,2873,La Paz
49057,2874,Weber
49053,2875,Washington
30069,2876,Petroleum
30095,2877,Stillwater
49011,2878,Davis
49005,2879,Cache
16029,2880,Caribou
49045,2881,Tooele
30037,2882,Golden Valley
16041,2883,Franklin
30071,2884,Phillips
16019,2885,Bonneville
30067,2886,Park
49003,2887,Box Elder
30097,2888,Sweet Grass
30027,2889,Fergus
16081,2890,Teton
16005,2891,Bannock
30107,2892,Wheatland
16011,2893,Bingham
16071,2894,Oneida
16043,2895,Fremont
06071,2896,San Bernardino
16065,2897,Madison
32003,2898,Clark
30031,2899,Gallatin
32017,2900,Lincoln
06025,2901,Imperial
16051,2902,Jefferson
06065,2903,Riverside
30005,2904,Blaine
16077,2905,Power
30045,2906,Judith Basin
30059,2907,Meagher
30001,2908,Beaverhead
30057,2909,Madison
16033,2910,Clark
32033,2911,White Pine
16031,2912,Cassia
30015,2913,Chouteau
32007,2914,Elko
16023,2915,Butte
30007,2916,Broadwater
16013,2917,Blaine
30013,2918,Cascade
30041,2919,Hill
30043,2920,Jefferson
16067,2921,Minidoka
32023,2922,Nye
16059,2923,Lemhi
16063,2924,Lincoln
06027,2925,Inyo
16053,2926,Jerome
30093,2927,Silver Bow
16037,2928,Custer
30049,2929,Lewis and Clark
16083,2930,Twin Falls
06073,2931,San Diego
30051,2932,Liberty
30077,2933,Powell
30099,2934,Teton
30023,2935,Deer Lodge
16025,2936,Camas
16047,2937,Gooding
30073,2938,Pondera
30101,2939,Toole
16073,2940,Owyhee
32011,2941,Eureka
30039,2942,Granite
16039,2943,Elmore
30081,2944,Ravalli
30063,2945,Missoula
16015,2946,Boise
32015,2947,Lander
30035,2948,Glacier
16085,2949,Valley
32009,2950,Esmeralda
16049,2951,Idaho
30029,2952,Flathead
06059,2953,Orange
06037,2954,Los Angeles
06029,2955,Kern
30047,2956,Lake
16001,2957,Ada
32013,2958,Humboldt
30089,2959,Sanders
16035,2960,Clearwater
30061,2961,Mineral
32001,2962,Churchill
06107,2963,Tulare
06051,2964,Mono
32021,2965,Mineral
32027,2966,Pershing
16045,2967,Gem
16027,2968,Canyon
41045,2969,Malheur
16003,2970,Adams
16087,2971,Washington
16079,2972,Shoshone
16075,2973,Payette
06019,2974,Fresno
06111,2975,Ventura
16061,2976,Lewis
30053,2977,Lincoln
41063,2978,Wallowa
41001,2979,Baker
06083,2980,Santa Barbara
32019,2981,Lyon
16069,2982,Nez Perce
06039,2983,Madera
41025,2984,Harney
16057,2985,Latah
41061,2986,Union
16009,2987,Benewah
06109,2988,Tuolumne
53003,2989,Asotin
06043,2990,Mariposa
06079,2991,San Luis Obispo
06031,2992,Kings
16055,2993,Kootenai
16017,2994,Bonner
32005,2995,Douglas
32031,2996,Washoe
53075,2997,Whitman
32029,2998,Storey
41023,2999,Grant
06003,3000,Alpine
53023,3001,Garfield
16021,3002,Boundary
32510,3003,Carson City
53013,3004,Columbia
53063,3005,Spokane
06017,3006,El Dorado
41059,3007,Umatilla
06047,3008,Merced
41037,3009,Lake
06009,3010,Calaveras
53071,3011,Walla Walla
06053,3012,Monterey
06061,3013,Placer
06005,3014,Amador
53051,3015,Pend Oreille
06057,3016,Nevada
06091,3017,Sierra
06035,3018,Lassen
06063,3019,Plumas
06099,3020,Stanislaus
53001,3021,Adams
53065,3022,Stevens
53043,3023,Lincoln
53021,3024,Franklin
06049,3025,Modoc
06069,3026,San Benito
41049,3027,Morrow
41013,3028,Crook
53005,3029,Benton
41069,3030,Wheeler
06077,3031,San Joaquin
41017,3032,Deschutes
06067,3033,Sacramento
53019,3034,Ferry
06085,3035,Santa Clara
06115,3036,Yuba
53025,3037,Grant
41021,3038,Gilliam
06007,3039,Butte
41035,3040,Klamath
06001,3041,Alameda
53047,3042,Okanogan
06101,3043,Sutter
06013,3044,Contra Costa
06087,3045,Santa Cruz
53039,3046,Klickitat
06113,3047,Yolo
06103,3048,Tehama
53017,3049,Douglas
06089,3050,Shasta
41031,3051,Jefferson
53077,3052,Yakima
06095,3053,Solano
41065,3054,Wasco
41055,3055,Sherman
06093,3056,Siskiyou
06011,3057,Colusa
53037,3058,Kittitas
06021,3059,Glenn
06081,3060,San Mateo
06055,3061,Napa
53007,3062,Chelan
06075,3063,San Francisco
06097,3064,Sonoma
06041,3065,Marin
06033,3066,Lake
41019,3067,Douglas
41039,3068,Lane
41027,3069,Hood River
41029,3070,Jackson
41043,3071,Linn
06105,3072,Trinity
41005,3073,Clackamas
41047,3074,Marion
53059,3075,Skamania
06045,3076,Mendocino
53041,3077,Lewis
41051,3078,Multnomah
53033,3079,King
53057,3080,Skagit
53053,3081,Pierce
53061,3082,Snohomish
53073,3083,Whatcom
53011,3084,Clark
53015,3085,Cowlitz
41033,3086,Josephine
06023,3087,Humboldt
53067,3088,Thurston
41067,3089,Washington
06015,3090,Del Norte
41071,3091,Yamhill
41009,3092,Columbia
41003,3093,Benton
41053,3094,Polk
53035,3095,Kitsap
41015,3096,Curry
53029,3097,Island
41011,3098,Coos
41057,3099,Tillamook
41041,3100,Lincoln
53045,3101,Mason
53031,3102,Jefferson
53069,3103,Wahkiakum
41007,3104,Clatsop
53027,3105,Grays Harbor
53049,3106,Pacific
53055,3107,San Juan
53009,3108,Clallam
02130,3109,Ketchikan Gateway
02198,3110,Prince of Wales-Hyder
02275,3111,Wrangell
02195,3112,Petersburg
02105,3113,Hoonah-Angoon
02110,3114,Juneau
02220,3115,Sitka
02100,3116,Haines
02230,3117,Skagway
02282,3118,Yakutat
02066,3119,Copper River
02240,3120,Southeast Fairbanks
02063,3121,Chugach
02290,3122,Yukon-Koyukuk
02185,3123,North Slope
02090,3124,Fairbanks North Star
02170,3125,Matanuska-Susitna
02068,3126,Denali
02020,3127,Anchorage
02122,3128,Kenai Peninsula
02150,3129,Kodiak Island
02050,3130,Bethel
02188,3131,Northwest Arctic
02164,3132,Lake and Peninsula
02070,3133,Dillingham
02060,3134,Bristol Bay
02180,3135,Nome
02158,3136,Kusilvak
02013,3137,Aleutians East
02016,3138,Aleutians West
15001,3139,Hawaii
15009,3140,Maui
15005,3141,Kalawao
15003,3142,Honolulu
15007,3143,Kauai
