GEOID,total_population,median_household_income,pct_no_vehicle,insurance_coverage_pct,pct_bachelors_plus,pct_white,white_pop,pop_25plus,bachelors_plus_count
51710,236973,60998.0,11.75730567075706,98.7076406573388,30.030842663293317,46.319688907081456,113159.0,153359.0,46055.0
51720,3668,36974.0,8.103015075376884,99.1120976692564,20.20304568527919,93.49962207105064,3711.0,2955.0,597.0
51730,33261,46930.0,16.466027341358906,98.28562634656818,20.271214874877675,16.59575850086064,5110.0,21459.0,4350.0
51735,12479,114503.0,1.6534249516856347,99.89398140596968,42.93503480278422,93.18538074416304,11295.0,8620.0,3701.0
51740,97384,57154.0,11.416251732457267,98.9825517993457,20.75421403371227,38.90544539337202,36945.0,63775.0,13236.0
51750,16379,51039.0,4.591183464422901,99.7347970889355,40.668928744546776,84.9716817136769,15153.0,8252.0,3356.0
51760,227171,59606.0,14.159939131036252,98.80678883724244,41.155699825306954,45.204660760012736,103624.0,161426.0,66436.0
51770,99213,51523.0,11.1643227584918,98.89978425137272,24.77220630372493,61.47373943221485,60934.0,69800.0,17291.0
51775,25372,68402.0,5.774016923842708,98.93821998114213,30.260115606936417,86.86437327006722,21968.0,17300.0,5235.0
51790,25581,59731.0,8.821402747650037,99.02530985520036,31.112617957845963,82.91565287915653,20447.0,17697.0,5506.0
51800,94856,87758.0,5.969491712098684,98.69872053578246,29.635777598710717,50.61116400205727,46250.0,62050.0,18389.0
51810,457900,87544.0,4.316574909873403,98.94805092919476,37.2705594579816,65.06336469408848,293359.0,309067.0,115191.0
51820,22341,52519.0,7.825257130739052,98.22768785604484,28.903612155188892,80.22421524663677,17890.0,15697.0,4537.0
51830,15486,66815.0,7.08725931995084,99.10561620412996,50.62418725617685,71.6575761607024,10773.0,7690.0,3893.0
51840,28103,62495.0,9.958099313541943,97.64938804895608,34.31314702569329,77.44697621094869,21617.0,18643.0,6397.0
53001,20557,63105.0,7.3604060913705585,98.77089478859388,13.81646098172033,59.237640848644816,11671.0,10777.0,1489.0
53003,22370,63724.0,3.274028845141594,99.74283780735394,23.36906584992343,92.03481180420567,20833.0,16325.0,3815.0
53005,207560,83778.0,5.068270007548769,99.32704987976108,31.585445343353395,80.66013999950178,161897.0,130405.0,41189.0
53007,79076,71876.0,5.2903268231735385,99.23178030448044,26.370150163884443,76.58147756774034,58702.0,52476.0,13838.0
53009,77333,66108.0,6.247069854664791,99.12795285947284,28.84484749677332,86.49616903323658,66154.0,58884.0,16985.0
53011,504091,90115.0,4.754239845814161,99.15800848969891,31.341297813582337,83.09492685963275,400476.0,327705.0,102707.0
53013,3980,68825.0,4.046563192904657,99.84775437706166,25.28773429792831,86.48111332007953,3480.0,3041.0,769.0
53015,110621,70912.0,6.245511617670906,99.25846975121388,16.978683966635774,87.53494035922841,94887.0,75530.0,12824.0
53017,43189,79422.0,4.491404937314204,99.3126349766621,20.610714158757244,67.56585136406397,28729.0,28131.0,5798.0
53019,7260,50424.0,6.181818181818182,99.16608756080612,21.20959680106631,77.02472850974749,5887.0,6002.0,1273.0
53021,96692,77877.0,4.285714285714286,98.01579758812224,18.948396249009747,63.92865148749479,59889.0,54279.0,10285.0
53023,2310,57958.0,1.189296333002973,99.82479194042926,25.689149560117304,90.03542958370238,2033.0,1705.0,438.0
53025,99145,66387.0,4.72880651102002,99.4306900603752,17.997249995756164,65.46850426289214,63274.0,58909.0,10602.0
53027,75672,59105.0,5.47017805158757,99.54409381780232,16.095291271170666,86.41299190716968,63746.0,53730.0,8648.0
53029,86510,82850.0,3.152290269874359,99.54374936631856,34.12561736417988,83.43330918075237,70240.0,61552.0,21005.0
53031,33006,64796.0,4.615675641591525,99.57674246169056,42.510212494846904,89.81304006284367,28583.0,26683.0,11343.0
53033,2254371,116340.0,10.860881617863727,99.48755091913274,53.412918028140574,62.15708851520675,1383035.0,1594779.0,851818.0
53035,275411,93675.0,4.333638275598646,99.24268966446571,34.40182075361332,79.87469556972616,214819.0,188054.0,64694.0
53037,44424,66800.0,3.361038961038961,99.3687211512354,34.0636140241581,86.28999723973926,40640.0,28893.0,9842.0
