GEOID,total_population,median_household_income,poverty_rate_pct,pct_no_vehicle
30019,1535,47378.0,11.921824104234528,5.88235294117647
30021,8915,68168.0,7.111609646662928,5.1458885941644565
30023,9435,46436.0,21.939586645468996,9.27121771217712
30025,2941,79750.0,12.410744644678681,7.216494845360824
30027,11496,58321.0,14.36151704940849,7.423833397608948
30029,105950,68025.0,9.180745634733364,3.6532713384257725
30031,119685,83434.0,10.219325730041358,2.6193758616367964
30033,976,61786.0,9.323770491803279,0.7281553398058253
30035,13781,41078.0,28.923880705318915,5.580838323353293
30037,841,54792.0,16.05231866825208,2.2535211267605635
30039,3368,53917.0,12.796912114014253,3.052866716306776
30041,16238,58427.0,16.498337233649465,5.53232550659376
30043,12273,73875.0,4.962111953067709,3.1403546250801115
30045,2039,58750.0,17.508582638548308,1.893095768374165
30047,31509,58009.0,18.72798248119585,4.04149377593361
30049,71487,71967.0,9.187684474100186,5.254119745054655
30051,1993,48047.0,25.840441545408932,13.884992987377279
30053,20157,44593.0,16.669147194522996,3.827966674172484
30055,1746,79022.0,2.405498281786942,0.0
30057,8742,61226.0,6.771905742393044,1.7420623770722115
30059,1948,55753.0,11.447638603696099,0.3597122302158274
30061,4652,56098.0,13.736027515047292,1.9249278152069296
30063,118541,66840.0,11.60442378586312,5.544542679300638
30065,4924,54875.0,11.697806661251017,3.275620028076743
30067,17320,67602.0,11.36258660508083,4.382371198013656
30069,416,57981.0,6.25,0.0
30071,4233,61250.0,6.850933144342074,2.115494568324757
30073,5987,59861.0,21.246033071655255,5.7594054807245705
30075,1773,60313.0,12.408347433728144,5.093833780160858
30077,6998,60994.0,3.872535010002858,3.5683202785030463
30079,1283,44107.0,21.66796570537802,5.154639175257731
30081,44876,67424.0,9.742401283536857,3.968801400753436
30083,11366,67515.0,8.287876121766672,7.396776330315744
30085,10799,51038.0,30.289841652004817,10.62295081967213
30087,8310,57656.0,20.09626955475331,7.065395990798554
30089,12615,47110.0,16.06817281014665,5.732718894009216
30091,3700,67457.0,9.621621621621621,3.127171646977067
30093,35306,56297.0,15.402481164674558,6.79708222811671
30095,8978,78380.0,7.941635108041881,3.2886082609839518
30097,3697,64872.0,5.923721936705436,3.5269709543568464
30099,6238,65224.0,14.203270278935557,6.412337662337662
30101,5018,54040.0,9.32642487046632,6.796657381615599
30103,680,70096.0,9.852941176470589,5.105105105105105
30105,7552,59725.0,12.04978813559322,4.588775150017649
30107,2060,48272.0,22.330097087378643,2.5142857142857142
30109,1119,58750.0,17.426273458445042,2.575107296137339
30111,165524,72300.0,10.485488509219207,4.583413111035833
31001,31143,61502.0,11.440773207462351,5.03263348273964
31003,6302,61924.0,10.885433195810853,3.79746835443038
31005,485,66667.0,7.010309278350515,3.3707865168539324
31007,670,62375.0,7.313432835820896,2.4096385542168677
31009,384,52083.0,11.458333333333332,1.4925373134328357
31011,5397,66800.0,7.207707985918102,3.616071428571429
31013,10778,67893.0,11.792540359992577,5.3794008309643555
31015,1767,57120.0,11.43180531975099,1.3630731102850062
31017,2691,44267.0,8.769973987365292,2.875924404272802
31019,50103,70093.0,11.28275751950981,4.3031109291854275
31021,6717,54950.0,14.00923031115081,5.483870967741936
31023,8373,75690.0,7.727218440224531,2.6510832383124288
31025,26749,87673.0,5.54039403342181,3.472289389689525
31027,8375,72035.0,5.3014925373134325,2.832438878950507
31029,3704,57313.0,8.04535637149028,2.503382949932341
31031,5473,62373.0,9.68390279554175,6.350710900473934
31033,9489,54038.0,11.444830856781536,6.031083275342148
31035,6088,73933.0,8.541392904073588,2.5858585858585856
31037,10563,71205.0,10.006626905235255,1.4380530973451326
31039,9000,68917.0,7.533333333333333,2.317434653732148
31041,10566,62288.0,11.139504069657391,4.468412942989214
31043,21308,66112.0,11.047493899005069,6.6982314440885675
31045,8279,53760.0,11.643918347626524,3.5304247990815156
31047,24037,67462.0,14.05333444273412,5.2894438138479005
31049,1858,58875.0,7.104413347685684,1.6260162601626018
31051,5579,60568.0,9.284818067754077,2.5733634311512414
31053,37175,66793.0,8.755884330867518,4.841356673960613
31055,582638,76083.0,10.788173788870619,6.513615214132345
31057,1825,58977.0,12.273972602739725,2.918781725888325
31059,5557,72335.0,6.748245456181393,2.4758707511540075
31061,2901,55625.0,14.512237159600138,3.5059760956175303
31063,2491,62928.0,11.842633480529907,2.904162633107454
31065,4630,58895.0,10.928725701943845,4.54318522216675
31067,21654,60035.0,13.092269326683292,7.712475420581166
31069,1778,47139.0,9.448818897637794,2.4125452352231602
31071,1833,64957.0,11.620294599018004,5.935483870967742
31073,1873,76583.0,6.406833956219968,0.6657789613848202
31075,649,65139.0,10.477657935285054,3.558718861209965
31077,2212,52813.0,12.25135623869801,1.7640573318632855
31079,62575,63553.0,12.56092688773472,5.34837259635395
31081,9400,73254.0,5.425531914893617,1.8730779983226167
31083,3094,64583.0,7.239819004524888,1.8837018837018837
31085,919,59405.0,14.689880304678999,3.2085561497326207
31087,2620,49456.0,12.17557251908397,3.967538322813345
31089,10149,66325.0,9.715242881072026,3.003003003003003
31091,659,43333.0,7.7389984825493165,5.821917808219178
31093,6476,70766.0,4.817788758492897,6.0927672955974845
31095,7185,54494.0,10.855949895615867,5.989750160153748
31097,5294,64352.0,5.005666792595391,5.516840882694541
31099,6655,74276.0,9.301277235161534,3.2799105478941484
31101,8303,59511.0,11.778875105383596,5.289605924358636
31103,987,63977.0,8.611955420466058,0.6191950464396285
31105,3395,53151.0,9.808541973490428,3.1978680879413726
31107,8415,61250.0,11.681521093285799,3.5790761700825944
31109,322063,70387.0,11.327907893797176,5.051243945822328
31111,34532,63019.0,10.7118035445384,4.335519502934069
31113,839,69250.0,9.177592371871276,0.0
31115,629,50000.0,7.94912559618442,1.8382352941176472
31117,456,58250.0,7.675438596491229,1.0362694300518136
31119,35538,61139.0,11.821149192413754,4.656477646050564
31121,7675,57873.0,10.058631921824105,2.7401574803149606
31123,4562,57325.0,9.27224901359053,3.8588754134509373
31125,3366,60054.0,13.25014854426619,1.5302218821729152
31127,7019,57196.0,14.2612907821627,5.962820063135742
31129,4092,66000.0,6.182795698924731,2.402745995423341
31131,15995,73031.0,11.278524538918413,3.8233458177278403
31133,2553,55833.0,13.00430865648257,7.289719626168225
31135,2860,61786.0,8.566433566433567,3.8128249566724435
31137,8966,65114.0,14.019629712246266,5.80814717477004
31139,7301,65603.0,7.793452951650459,3.3727399165507648
31141,34219,69943.0,8.106607440310938,5.823051459524526
31143,5182,67695.0,7.583944423002702,2.37741456166419
31145,10690,58344.0,11.805425631431245,8.157589803012746
31147,7850,50321.0,10.662420382165605,6.607192640089211
31149,1312,57566.0,8.61280487804878,3.6395147313691507
31151,14275,71104.0,10.67600700525394,2.0050613198364804
31153,191272,95911.0,5.436237400142206,3.0263416828315197
31155,22374,84474.0,6.574595512648609,3.527136192968483
31157,36048,60137.0,12.1476919662672,5.959388848468814
31159,17644,79677.0,6.257084561323962,4.577250608272506
31161,5102,53609.0,10.564484515876128,4.47405997144217
31163,2970,60194.0,10.707070707070706,4.98848810437452
31165,1162,50833.0,17.38382099827883,5.333333333333334
31167,5828,76035.0,6.9320521619766655,2.011622708985248
31169,5006,60305.0,9.348781462245306,4.085603112840467
31171,592,70069.0,6.587837837837837,2.6143790849673203
31173,6716,63459.0,18.65693865396069,8.63020572002007
31175,4053,62321.0,8.709597828768812,4.228571428571429
31177,20884,89671.0,7.872055161846389,2.720427495749332
31179,9701,64951.0,14.23564580971034,4.904851246314661
31181,3410,62571.0,7.683284457478005,2.7702702702702706
31183,771,59167.0,10.246433203631646,1.7341040462427744
31185,14212,72914.0,8.739093723613847,2.8433476394849784
32001,25409,69922.0,9.697351332205125,3.543512245961438
32003,2265926,69911.0,13.215744909586633,7.699248048036503
32005,49476,84262.0,7.433907349017706,2.5141659920956143
32007,53600,87755.0,10.210820895522389,5.690416141235813
32009,980,40694.0,16.020408163265305,27.216494845360824
32011,1622,73929.0,17.57090012330456,5.964912280701754
32013,17266,75574.0,14.178153596663964,3.993701689092471
32015,5728,92388.0,10.666899441340782,2.393617021276596
32017,4507,67412.0,6.390059906811627,5.896656534954407
32019,59435,70026.0,10.286868007066543,2.7307857449549164
32021,4568,46625.0,18.126094570928196,1.3822434875066454
32023,51698,53602.0,14.983171495995975,4.549823774431272
32027,6587,66304.0,7.165629269773797,5.35524920466596
32029,4095,86932.0,9.05982905982906,2.068557919621749
32031,486674,81531.0,10.718674102171063,6.481654713647229
32033,8997,71297.0,7.602534178059353,1.873327386262266
32510,58249,67465.0,10.666277532661505,6.264183258402911
33001,63914,80719.0,8.461369965891667,3.9952226845430725
33003,50679,77049.0,7.888869156849977,3.0216226205876917
33005,76610,76551.0,8.534133925075055,4.738179298511895
33007,31430,55247.0,10.87814190264079,8.105726872246697
33009,90836,79949.0,9.204500418336343,6.615551248432334
33011,422733,95112.0,6.7335646850376,5.065406627230318
33013,153918,88806.0,6.966046856118193,5.122721424871765
33015,315169,110225.0,4.806627555375053,2.991296308104317
33017,130965,83212.0,8.484709655251404,5.141993601946892
33019,43356,70788.0,11.509364332502999,5.310514062794941
34001,274339,73113.0,12.75392853367549,11.987996999249813
34003,953243,118714.0,6.695564509783969,7.9884734767403085
34005,461853,102615.0,6.434514878110567,4.8150228713586385
34007,522581,82005.0,12.25647315918489,10.529440472536816
34009,95456,83870.0,8.8449128394234,6.171869584305751
34011,153588,62310.0,14.514154751673308,9.664536741214057
34013,853374,73785.0,14.674456920412387,21.37297007113139
34015,302621,99668.0,7.346152448111665,5.032910287646823
34017,712029,86854.0,13.980610340309173,32.51704854958042
34019,129099,133534.0,3.6289979008357927,2.7437796924067963
34021,383732,92697.0,10.705127536926813,11.64393868820271
34023,860147,105206.0,8.094662889017808,8.13532604556127
34025,643064,118527.0,6.312746476244977,6.851606298641366
34027,508816,130808.0,4.874060564133203,5.119536725964759
34029,638691,82379.0,10.374030634532192,5.947817226662658
34031,519986,84465.0,13.268626463020158,14.725550056712693
34033,64840,73378.0,12.756014805675509,9.452796637568705
34035,344978,131948.0,5.245841763822621,4.514525814088394
34037,144808,111094.0,5.488647036075355,3.215730815645631
34039,572079,95000.0,8.762775770479251,10.619712394247886
34041,109739,92620.0,7.629921905612408,6.310570205093531
35001,674692,62220.0,16.20784002181736,6.969529874241805
35003,3635,44777.0,20.79779917469051,5.6556867619639535
35005,64701,49673.0,20.899213304276596,5.95360824742268
35006,27211,49866.0,25.95641468523759,5.477597242737567
35007,12370,46286.0,17.219078415521423,8.704271039826995
35009,48327,55427.0,18.856953669791213,4.278392230914487
35011,1695,34702.0,16.10619469026549,5.53306342780027
35013,219870,51232.0,22.164006003547552,5.697275799387573
35015,61264,77458.0,11.641420736484722,4.6954147029027
35017,28006,44895.0,19.77433407127044,4.0294013460857245
35019,4413,38713.0,18.150917743031954,3.9382239382239383
35021,671,39489.0,14.307004470938898,9.053497942386832
35023,4160,53651.0,22.572115384615383,7.193320488118175
35025,73103,65855.0,17.17713363336662,4.532589523770458
35027,20222,47919.0,15.527643160913856,4.473480234746983
35028,19253,135801.0,3.68773697605568,1.1903301018529882
35029,25393,38241.0,22.90394990745481,8.121997542174059
35031,72073,44029.0,33.23019716121155,11.844307368622388
35033,4208,40231.0,21.649239543726235,7.173601147776183
35035,67850,50833.0,18.35961680176861,4.892581403155422
35037,8641,38998.0,24.23330633028585,8.038328453553367
35039,40285,52031.0,21.650738488271067,3.7794828076158
35041,19142,52644.0,19.313551353045657,6.234736388449935
35043,149460,76424.0,10.012712431419777,2.9666187102766295
35045,121798,50734.0,24.18594722409235,6.107335136056907
35047,27215,43490.0,22.384714311960316,7.345071638184016
35049,154481,70522.0,12.138062285976916,4.246603601214157
35051,11506,35256.0,24.630627498696334,7.436140018921476
35053,16453,40699.0,29.246945845742417,4.906117504542702
35055,34475,55145.0,14.755620014503263,4.499126383226558
35057,15203,50727.0,21.173452608037888,4.98303268440793
35059,4074,41714.0,15.68483063328424,7.928913192071087
35061,76613,56246.0,17.3495359795335,2.7139159561510353
36001,315041,78829.0,11.937493850006826,12.466048798940799
36003,47222,58725.0,15.323366227605778,7.286028668292392
36005,1443229,47036.0,26.324651181482633,60.177545314216
36007,198365,58317.0,18.143825775716483,12.545027600536029
36009,77000,56889.0,16.903896103896106,10.444253913816647
36011,76171,63227.0,12.79227002402489,10.003235198964736
36013,127440,54625.0,16.880885122410547,11.800393221608465
36015,83584,61358.0,14.497990045941808,10.172805428563214
36017,47096,61741.0,12.202734839476813,8.3676958664387
36019,79839,67097.0,12.006663410112854,9.475973170806407
36021,61469,81741.0,10.016431046543786,6.205533596837945
36023,46755,65029.0,11.923858410865149,8.987793021497245
36025,44637,58338.0,14.102650267715125,7.438764643237487
36027,296467,94578.0,8.150991510016292,7.188607728213947
36029,951232,68014.0,13.416600787189667,12.053956861076333
36031,37314,68090.0,9.835450501152382,9.428571428571429
36033,47459,60270.0,16.264565203649468,11.028363175408018
36035,53280,60557.0,13.663663663663664,10.03031262724517
36037,58204,68178.0,10.263899388358189,9.805045871559633
36039,48067,70294.0,9.80506376516113,8.607495950399374
36041,5090,66891.0,10.628683693516699,2.3768115942028984
36043,60293,68104.0,11.842170732920904,10.05514109633474
36045,117445,62782.0,12.184426752948188,8.48608429683941
36047,2679620,74692.0,18.790873332785992,55.318916546504504
36049,26690,64401.0,12.959910078681153,5.584707646176912
36051,61980,70443.0,10.756695708292998,5.990611108803124
36053,68020,68869.0,8.763598941487798,6.082956618288525
36055,756406,71450.0,13.017876642966872,10.931060887689966
36057,49624,58033.0,14.877881670159601,12.83962363886246
36059,1389160,137709.0,5.3100434795127995,6.55428776241229
36061,1645867,99880.0,15.352212542082682,77.86956009634987
36063,212230,65882.0,12.743721434292985,10.665845991514805
36065,231055,66402.0,13.786327930579297,10.60208297469444
36067,472637,71479.0,13.343432697820951,12.23850403299012
36069,112288,76603.0,8.730229410088345,6.508071367884452
36071,401237,91806.0,12.725396710672246,8.600710374426521
36073,40148,61069.0,11.958254458503536,7.629158693907784
36075,118037,65054.0,16.367749095622557,8.45920810118001
36077,59678,65778.0,11.88042494721673,6.984980945976238
36079,97942,120970.0,6.257785219823978,4.088473770163023
36081,2360826,82431.0,11.560614801768534,36.73975557593171
36083,160943,83734.0,11.0529814903413,10.290824355404915
36085,492925,96185.0,10.256327027438251,15.225882352941175
36087,337326,106173.0,14.876113907614593,9.873365893603953
36089,108670,58339.0,15.343701113462776,10.39880190342762
36091,236328,97038.0,6.452049693646118,4.760743427938501
36093,159447,75056.0,11.297170846739043,12.249077606153461
36095,29970,71479.0,9.68968968968969,6.260685500284947
36097,17855,61316.0,15.575469056286753,5.9092130002686005
36099,33651,64050.0,12.314641466821193,8.735868448098664
36101,93584,62506.0,13.237305522311507,9.439550619175284
36103,1524486,122498.0,6.3829382493509295,5.223170402164931
36105,78725,67841.0,14.24071133693236,9.871215922395049
36107,48344,70427.0,10.028131722654312,6.533083891295786
36109,102555,69995.0,13.877431622056458,13.279359761771822
36111,182153,77197.0,14.130977804373245,7.188818930325884
36113,65684,74531.0,8.536325436940503,8.538714659861661
36115,61310,68703.0,10.831838199314957,8.834330513719827
36117,91324,71007.0,10.904033988874776,7.286259137620512
36119,997904,114651.0,8.358719876861903,14.18094305759504
36121,40338,65066.0,10.007932966433636,7.695641406636949
36123,24713,63974.0,13.543479140533323,13.04886286872326
37001,171779,60866.0,13.833472077494921,4.962149324625204
37003,36505,62764.0,11.765511573757019,2.8122956180510137
37005,10989,42115.0,19.355719355719355,5.630949969617176
37007,22200,42000.0,17.626126126126128,7.113476893297846
37009,26759,49176.0,13.954183639149445,4.186754630804365
37011,17679,53513.0,9.350076361785169,4.474618114488505
37013,44711,56081.0,16.82807362841359,5.813830908707569
37015,17818,41652.0,19.643057582220226,11.311569301260024
37017,29807,40476.0,24.11514073875264,7.869313191638855
37019,139721,71193.0,9.002225864401199,2.350816711811541
37021,269449,66531.0,10.964226996574492,5.407059783717608
37023,87799,53732.0,16.461463114614062,4.611450490126439
37025,226396,83828.0,8.332744394777293,3.7343912591050987
37027,80716,52362.0,13.07175776797661,4.797633872976339
37029,10547,79120.0,5.868967478903954,1.2916559028674761
37031,68353,66965.0,9.493365324126227,3.9422634313145264
37033,22747,56999.0,14.454653360882755,4.749030210414952
37035,161011,62070.0,12.797262298849146,4.9144967567735325
37037,76754,84222.0,10.2626573207911,3.0869551251164435
37039,28868,49254.0,16.52348621310794,4.287505878664367
37041,13835,51188.0,20.50596313697145,10.247747747747747
37043,11186,57065.0,13.34704094403719,7.3385118560915785
37045,99527,50723.0,18.011192942618585,6.508600650860065
37047,50827,43206.0,19.96773368485254,6.17670054730258
37049,101098,61676.0,13.360303863577915,5.921373524534192
37051,335207,55551.0,16.66790967969046,6.911515247149789
37053,28616,82793.0,8.418367346938775,1.719481454807346
37055,37160,79742.0,6.453175457481162,1.7909333996642
37057,169498,58473.0,13.771843915562426,4.184149872938952
37059,43030,69105.0,11.522193818266325,4.991498664075783
37061,49312,49376.0,18.299805321219985,5.219577110749667
37063,325101,74927.0,11.750809748355126,6.9779802021126605
37065,49067,46370.0,21.709091650192594,10.418604651162791
37067,383739,61229.0,14.791303464073238,6.6448502900141095
37069,69680,70493.0,9.491963260619977,3.2032637026404265
37071,228972,62628.0,12.21328372028021,5.356807148307475
37073,10509,55750.0,14.102198115900658,3.3783783783783785
37075,8047,46010.0,11.10973033428607,6.448568732305756
37077,61161,68079.0,13.480812936348327,4.119972099511742
37079,20407,50320.0,19.679521732738767,5.47622552627705
37081,539557,62880.0,14.472057632465152,6.32914366263362
37083,48772,41629.0,23.265398179283196,9.220914643229555
37085,134718,64992.0,14.02410962157989,4.26989763944015
37087,62152,56596.0,11.970652593641395,4.327631131754843
37089,116469,65508.0,11.236466355854349,3.677213399603992
37091,21633,46196.0,18.300744233347203,8.990781755058062
37093,52612,57141.0,16.802250437162623,5.199935068448677
37095,4636,43724.0,26.078515962036235,2.197802197802198
37097,187839,73103.0,9.319150975037132,3.3196857364169525
37099,42388,51482.0,17.637067094460697,4.775328409539381
37101,219042,75288.0,10.584728043023713,4.1266202274931665
37103,9263,53053.0,17.51052574759797,7.785058977719528
37105,63560,60941.0,15.629326620516048,3.9501039501039505
37107,55071,43063.0,21.958925750394943,8.568277079197
37109,87933,75672.0,9.168344080151934,3.437410484101976
37111,44629,53532.0,14.481615093324967,6.41772987241531
37113,37088,51042.0,15.263697152717858,6.436213044978718
37115,21414,56664.0,11.982814980853647,4.463123002249319
37117,21992,44799.0,20.120953073845037,9.290612944706385
37119,1115403,79265.0,10.381539228422373,5.595587840137578
37121,14989,55534.0,13.069584361865369,8.380922981941657
37123,25839,55523.0,15.615929409032859,4.429247764334561
37125,100759,77981.0,9.309342093510258,4.214733617347183
37127,95015,56770.0,14.232489606904172,6.874288889476887
37129,228134,67515.0,12.359841145993144,6.305576394098525
37131,17528,45698.0,17.86855317206755,8.066461208629237
37133,203686,59976.0,11.446049311194683,3.8417665366362015
37135,145919,85785.0,11.309699216688712,4.69802283285915
37137,12317,55867.0,12.892749857919947,4.814814814814815
37139,40454,61411.0,10.802392841251793,6.172999610945403
37141,61592,74538.0,11.446291726198208,3.0914094075156937
37143,13053,59401.0,13.207691718378916,4.005028735632184
37145,39131,60688.0,17.032531752319134,5.2233719561311105
37147,171196,54915.0,19.263300544405244,9.154158524247086
37149,19538,60465.0,10.83017709079742,3.6646762674159934
37151,144403,56423.0,14.55371425801403,3.678391240562493
37153,43149,42354.0,22.320331873276324,10.725685034628125
37155,117573,39393.0,26.301106546571067,8.028888000188196
37157,91209,50737.0,18.425813242114263,7.03177473521054
37159,147067,59717.0,15.940353716333371,5.925677346426932
37161,64680,50512.0,18.019480519480517,6.040421725726031
37163,59317,49963.0,21.847025304718713,5.1367141855573735
37165,34222,41948.0,24.42873005668868,11.461060209424085
37167,62723,60634.0,13.342792914879709,5.38425945400244
37169,44696,57539.0,11.815374977626632,2.7747064708050337
37171,71429,52743.0,17.660894034635792,5.115557088651259
37173,14130,52818.0,19.440905874026893,8.866995073891626
37175,33131,62056.0,12.993872807944221,4.563505887270954
37177,3389,55341.0,12.688108586603718,7.623982235381199
37179,240109,95533.0,6.715699952938041,2.746944724744927
37181,42492,48340.0,18.502306316483104,7.802518141785028
37183,1132103,96734.0,8.03009973474145,3.9540345228886618
37185,18803,42282.0,20.310588735840028,10.356492323705439
37187,11051,38927.0,21.301239706813863,18.194813150908722
37189,54540,50034.0,22.350568390172352,3.3783146173445315
37191,117480,54323.0,17.5187265917603,7.0438134997550526
37193,66125,49119.0,16.85897920604915,5.728650592682301
37195,78667,49827.0,19.97533908754624,9.198748722396012
37197,37280,57486.0,13.685622317596566,4.5993265993265995
37199,18538,53103.0,15.163448052648615,4.17355897696908
38001,2190,57950.0,12.968036529680365,7.12136409227683
38003,10826,64447.0,12.276002216885276,5.62142273098937
38005,5960,63220.0,27.08053691275168,9.202782236490101
38007,839,74000.0,10.96543504171633,3.75
38009,6411,80113.0,7.783497114334738,2.1814006888633752
38011,2975,79709.0,10.420168067226891,1.5993265993265993
38013,2184,94583.0,6.501831501831503,1.263157894736842
38015,98443,82141.0,7.645033166400861,5.703898708787765
38017,186328,73249.0,10.513717745051737,6.048676183887806
38019,3691,61174.0,9.699268490923869,4.6082949308755765
38021,5003,60250.0,8.654807115730561,1.6179540709812108
38023,2195,95938.0,6.378132118451026,4.640883977900553
38025,4049,91758.0,6.668313163744134,1.942397856664434
38027,2345,50375.0,11.727078891257996,7.428040854224697
38029,3297,63750.0,6.581740976645436,3.2885906040268456
38031,3388,78426.0,8.087367178276269,4.557640750670242
38033,1734,84750.0,12.399077277970012,5.646359583952452
38035,72927,64698.0,13.311942079065368,5.703595249715308
38037,2320,57069.0,15.043103448275863,3.7735849056603774
38039,2309,66688.0,6.236466002598527,3.8834951456310676
38041,2477,66797.0,9.527654420670165,2.085308056872038
38043,2391,57240.0,12.421580928481808,0.27002700270027
38045,4135,70227.0,11.801692865779929,3.356890459363958
38047,1849,59750.0,7.842076798269335,1.2987012987012987
38049,5326,78071.0,10.13894104393541,5.017301038062284
38051,2529,64375.0,13.009094503756424,7.124895222129086
38053,14081,83813.0,13.180882039627868,2.4672897196261685
38055,9781,80556.0,6.758000204478069,3.2806513409961684
38057,8366,82155.0,9.383217786277791,2.2907239819004523
38059,33192,79555.0,7.974813208001928,2.489185702360173
38061,9648,81886.0,12.251243781094526,4.831873410567957
38063,3025,62219.0,10.446280991735538,2.3901310717039324
38065,1832,69722.0,11.517467248908297,4.154727793696275
38067,6853,64243.0,8.88661899897855,2.330293819655522
38069,3999,59583.0,10.72768192048012,3.197158081705151
38071,11613,61490.0,15.164040299664169,8.001584472172707
38073,5663,71462.0,9.570898816881511,4.132935662547934
38075,2282,77067.0,6.222611744084137,3.3760186263096625
38077,16548,67089.0,10.303359922649264,7.226072850612004
38079,12292,53806.0,24.153921249593232,8.451472191930206
38081,3828,75648.0,6.112852664576803,2.4826789838337184
38083,1338,68684.0,6.87593423019432,2.1739130434782608
38085,3896,41201.0,39.040041067761805,13.371537726838586
38087,837,70625.0,4.659498207885305,1.1396011396011396
38089,32989,78734.0,9.86692533874928,5.1893939393939394
38091,1774,85750.0,13.021420518602028,0.6983240223463687
38093,21609,59167.0,12.147716229348884,5.192096597145993
38095,2152,61250.0,13.382899628252787,3.319502074688797
38097,8004,81157.0,6.184407796101949,5.78386605783866
38099,10553,68082.0,9.47597839476926,4.8130736512200585
38101,69532,78143.0,8.811770120232412,4.320835243906741
38103,3990,59732.0,10.501253132832082,6.222222222222222
38105,39076,86139.0,7.331866107073395,6.481184691326367
39001,27509,46234.0,19.313679159547785,7.773955773955773
39003,102087,58976.0,11.834023920773458,7.531606726402357
39005,52522,62254.0,11.328586116294124,6.880554741673992
39007,97666,53663.0,17.430835705363176,8.493086720796908
39009,61276,48750.0,21.2954500946537,6.726596404215747
39011,46263,75231.0,6.495471543133823,3.637713437268003
39013,66554,56943.0,13.222345764341735,6.937706937706937
39015,43715,66677.0,15.621640169278281,5.867437197782757
39017,388327,77062.0,11.503706927409118,4.874218187856313
39019,26761,59872.0,11.980120324352603,6.98370761778952
39021,38715,70486.0,9.071419346506522,4.893671534716884
39023,135877,58954.0,15.195360509872899,7.12082123076368
39025,208851,79573.0,8.287726656803175,4.752635651416965
39027,42077,64210.0,14.033795185017944,4.03294691885296
39029,101723,55473.0,12.728684761558352,7.197401275120603
39031,36629,52048.0,18.575445685112886,9.681796594070153
39033,41861,52486.0,13.757435321659777,5.526199911933069
39035,1256620,60074.0,16.176170998392514,12.337510702887835
39037,51751,60237.0,10.900272458503217,5.027109293255968
39039,38300,69302.0,10.313315926892951,5.091075874721531
39041,216074,123995.0,4.474393032016809,2.561945549097583
39043,75299,65171.0,11.289658561202671,5.927794910133009
39045,159371,82969.0,8.520370707343243,3.9865129506326316
39047,28901,56773.0,15.566935400159165,6.635111876075732
39049,1318149,71070.0,14.2235817043445,7.111802730997149
39051,42602,71453.0,8.396319421623398,2.501630209259589
39053,29276,55533.0,16.79191146331466,9.086083340706006
39055,95455,97162.0,5.780734377455345,8.853090229608448
39057,167567,81243.0,10.10282454182506,4.488751944477683
39059,38409,53901.0,16.78773204196933,6.922363130219611
39061,827671,68249.0,14.553729682446287,10.350339033145763
39063,75072,67006.0,10.267476555839728,4.910187282646843
39065,30622,55876.0,16.765723989288748,8.1786941580756
39067,14528,54056.0,15.101872246696036,7.34609415416451
39069,27601,71616.0,9.351110467012065,3.703372394668575
39071,43285,60522.0,14.6517269261869,8.7607861936721
39073,28104,59007.0,16.360660404212922,4.1049738451990425
39075,44273,72987.0,8.781876087005624,31.312903710380052
39077,58518,64144.0,10.853070849994873,4.524593003117423
39079,32563,56549.0,17.059239013604397,6.962177788484702
39081,65280,53124.0,17.56280637254902,8.586364141919697
39083,62657,71246.0,12.201350208276809,6.047497512653026
39085,232236,76835.0,7.525103773747395,4.400749063670412
39087,57994,51846.0,17.64320446942787,5.544422177688711
39089,178844,78505.0,9.590481089664737,5.226133642677612
39091,46098,69125.0,10.805241008286695,5.368322203672788
39093,313101,67272.0,13.124199539445739,5.6589832141996625
39095,430014,57265.0,17.460129205095647,8.604444738481556
39097,43961,77062.0,9.119446782375288,3.0201781970649892
39099,227979,54279.0,17.11429561494699,8.142952229788541
39101,65366,55106.0,14.7492580240492,7.557804657286267
39103,182347,89968.0,5.899740604451951,3.5285795525472627
39105,22242,46255.0,19.274345832209335,6.634212611796672
39107,42321,73278.0,6.2309491741688525,4.350268380976158
39109,108818,71440.0,8.36442500321638,4.677024823337561
39111,13401,55381.0,13.737780762629653,9.024040186580553
39113,536121,61942.0,14.618528279996493,8.991853092580088
39115,13851,51056.0,16.345390224532526,5.7450945730952805
39117,35049,70412.0,10.43967017603926,4.469823022235668
39119,86393,56810.0,15.201463081499659,6.890372554120061
39121,14216,51547.0,14.07568936409679,10.165016501650165
39123,40367,69515.0,8.62338048405876,3.8955265351486523
39125,18827,65331.0,9.34296489084825,4.3478260869565215
39127,35451,62899.0,15.144847818115146,7.321815870166779
39129,58809,67600.0,11.584961485486915,5.993166935560406
39131,27151,50832.0,19.5094103347943,6.1171986660314435
39133,161217,69796.0,10.776779123789675,7.1381392715606715
39135,40929,66355.0,10.239683354101004,4.058773937131158
39137,34400,79453.0,6.488372093023257,2.5547721931620044
39139,125008,56557.0,13.083962626391909,7.5695045598212305
39141,76957,58048.0,15.005782449939575,6.54490106544901
39143,58885,60814.0,12.733293708075061,4.555287461519261
39145,73716,46360.0,22.722339790547508,7.195861576881912
39147,55062,62476.0,11.011223711452544,5.741670470104975
39149,48145,73502.0,10.777858552289958,3.9733318995644926
39151,374199,63130.0,12.862941910587683,6.8278492468808585
39153,539361,68360.0,12.206852182490021,7.7717759748070065
